label,clean_data
2,shot arm health futur famili friend dose number one done
2,got shot today
1,might rulership elsewher emul kampala counterpart regard
1,covid kill industri viru
1,arm hurt bit today hey shall pass
2,get vaccin covid made india vaccin fulli test safe wait vaccin
1,central govern decid conduct deeper review post vaccin side effect coronaviru vaccin beliv review fair review vaccin insid india
2,moderna first dose sore inject site day nd dose felt achi day sore arm big deal
1,got call health depart mom got shot pm realli care citizen
2,thank doctor administ vaccin volunt give time support massiv nation effort cours vaccin develop tester etc
1,ministri health amp social servic regist anti vaccin emerg use author procedur total popul countri vaccin approv use exce bon peopl
2,current avail safe effect got amp elderli parent got side effect even side effect occur magnitud less get pleas
2,huge demand fulfil hope best grant permiss emerg use
1,provid option select vaccin want still jab max vaccin cent avail investig eu countri
1,much need shot arm india watch pm cnn news
1,china sar tuesday morn start covid vaccin program macao chief execut ho iat seng receiv first dose covid vaccin initi event
1,sister p niveda puducherri administ aiim delhi
1,averag situat worldwid vari countri contin yet approv european medicin agenc see pictur gamaleya abc abl independ fact check claim safeti effect
2,variant humbl scientist clinician gone vaccin full immun effect protect peopl infect singl dose effect
1,test done juli aug effect covaxin j amp j test done dec jan mani variant effect latest vaccin best compar also except way impact dna rna
1,reject jab smell like fish chip order herrlich nutriti swiss tobleron mit ger steter zerkleinert mai honig und mandelnougat
1,best covid vaccin
1,sure sputnik use usa uk australia franc japan approv logic behind export million dose amp countri import sputnik
1,dominican republ receiv shipment vaccin develop chines compani
2,china approv third covid vaccin sinopharm start clinic trial
1,hr heat exchang announc receiv order heat exchang use
1,shipment china vaccin arriv santo domingo dominican republ tuesday welcom offici deleg head countri vice presid raquel pena airport
1,final contract million dose import iranian compani also sign contract domest produc russian vaccin
1,senior citizen vaccin delhi author believ major jnu student cover pleas help repres two piec news pie chart
1,congrat vaccin bare notic sore inject next day slight headach upset stomach eat breakfast seem resolv quizz readi
2,got first dose covid vaccin pleas cov idiot get vaccin made avail
1,import report lack efficaci vaccin third dose sinopharm vaccin need shot gener adequ antibodi respons
2,thank awesom job administ covid vaccin clinic nurs great great chat veteran wait turn
1,dr reddi expect vaccin get approv indian regul next week
2,thank vaccin arriv also pray peopl receiv healthi alright
1,subject matter expert committe recommend covaxin grant emerg author use follow phase test data indian vaccin
1,final new manufactur site moderna announc start vaccin clinic trial children
1,roth confer video answer question ocgn
1,thank real world data vaccin shown provid high level protect first dose anoth great exampl posit influenc link
2,got second dose yesterday today lot peopl say side effect hit hard feel noth littl sore arm yay
1,coronaviru iran report new case death last hour
1,presid arif alvi wife samina alvi vaccin covid jab monday
1,countri suspend astrazeneca vaccin embarrass justin doug ford say ontario canada determin astrazeneca safe effect get order russia end toronto
1,today discuss vaccin effect mean
1,becom first african countri administ vaccin nation receiv dose pfizer biontech dose astrazeneca covax facil
1,plan hike price soon longer consid
1,pleas note sanjeevan karv road also offer nd dose vaccin site neighbor colleg spreadsheet say sanjeevan uttam nagar mayb incorrect
2,interview follow career year final elig vaccin ask honor stab arm think enjoy thank dr jerri
1,sinovac efficaci recent studi effect chile vaccin programm found efficaci singl dose sinovac jab per cent compar per cent two shot
1,hello dark old friend third time
1,us vs uk vaccin thread except well appear uk long gap dosag pay well look number adult receiv least one dose uk vs us reduct death jan peak uk vs us
1,final vaccin
1,whilst alreadi publicli reveal administ pm modi someon bail ask full disclosur
1,leader carri lam receiv vaccin monday togeth top offici live televis event bolster public confid ahead vaccin rollout global financi hub week
2,got first dose today far good side effect pharmacist nicest guy thank
2,dose
1,check guy u need financi help
1,corona math mani peopl worldwid reluctantli go unapprov sinovac shot govern secur afford safer need busi job purpos
2,st jag done anyon want cri felt emot huge thank involv felt safe amp thank astra zeneca amaz
0,nd dose finish poor senior one handl glycol bloodstream almost kill watch video bad shape covid booster awar admin cover
2,great
1,mani peopl prefer unfortun hard get one citi
2,mp kiambaa koinang succumb covid guy get protect get govt facil book link covid kill
1,one seem bother real issu common peopl sir pl arrang corona vaccin everi citizen immedi make open age group make delhi st state complet inocul
1,get first dose next weekend see made real hope set high
1,one suggest coronil peopl realli confus
1,check wake
1,side effect vaccin indic better immun respons find
1,test experiment biolog children global research februari goal gener data spring support use mrna adolesc advanc school year
1,rather bizarr decis ema insist vaccin safe watch live decis sever eu countri stop rollout covid vaccin
1,mom complet second dose vaccin strength number norwalk hospit
1,augment suppli product increas current crore dose month crore septemb enhanc capac amp ad manufactur take look know
1,insid china covid product facil
2,spent yesterday give covid vaccin still grate happi part histori got give daughter vaccin cool
1,say basic covaxin may contribut spread sinc know bharat biotech follow gmp
1,today birthday gift son mother abl get first dose scare littl anyway
1,thing better need remdesivir fabiflu oxygen sinc patient second dose recoveri faster thank ji
1,revis number million dose th march n
1,tf ppl gotta tryhard better anyon els got vaccin vaccin dude anyth pfizer one studi done technic better even though basic silli ass shit
2,got first shot moderna vaccin cool yellow button wait half hour
1,must never forget enorm achiev chat univers friend sydney sadli month behind programm yet uk hit monday day ago
1,coronaviru vaccin vial kept normal freezer temperatur instead ultra cold storag two week eu drug regul said friday help rapid roll vaccin across europ
